id,name
4030,Terran Lane
4031,Srikanth Jagabathula
4032,Emily Fox
4033,Matthew Botvinick
4034,James An
4035,Dominik Janzing
4036,Sergio R. Galeano
4037,Aarti Singh
4038,Arno Onken
4039,Steffen Gr?new?lder
404,Yuchun Lee
4040,Matthias Munk
4041,Mauricio Alvarez
4042,Mark Dredze
4043,Mehmet K. Muezzinoglu
4044,Alexander Vergara
4045,Ramon Huerta
4046,Thomas Nowotny
4047,Nikolai Rulkov
4048,Henry Abarbanel
4049,Allen Selverston
405,David A. Cohn
4050,Mikhail Rabinovich
4051,Eric Moulines
4052,Ali Nouri
4053,Hannes Nickisch
4054,Rolf Pohmann
4055,Shay B. Cohen
4056,Kevin Gimpel
4057,Noah A. Smith
4058,Bee-chung Chen
4059,Pradheep Elango
406,Richard E. Ladner
4060,Nitin Motgi
4061,Seung-taek Park
4062,Raghu Ramakrishnan
4063,Scott Roy
4064,Joe Zachariah
4065,Jianying Hu
4066,Aleksandra Mojsilovic
4067,Joshua Vogelstein
4068,Yik-cheung Tam
4069,Tanja Schultz
407,Jacob Barhen
4070,Greg Mori
4071,Minh H. Nguyen
4072,Fernando Torre
4073,Matthew Streeter
4074,Daniel Golovin
4075,Pamela A. Abshire
4076,Joshua W. Robinson
4077,Florencia Reali
4078,Shuiwang Ji
4079,Liang Sun
408,Sandeep Gulati
4080,Lester W. Mackey
4081,Liming Wang
4082,Tanya Schmah
4083,Steven L. Small
4084,Stephen Strother
4085,Edo M. Airoldi
4086,Stephen E. Fienberg
4087,Christopher G. Lucas
4088,Christine Fawcett
4089,Deepayan Chakrabarti
409,Steven A. Harp
4090,Ravi Kumar
4091,Filip Radlinski
4092,Eli Upfal
4093,Alon Zweig
4094,Jie Luo
4095,Holly Jimison
4096,Frank Ohl
4097,Masafumi Oizumi
4098,Toshiyuki Ishii
4099,Kazuya Ishibashi
41,Christof Koch
410,Tariq Samad
4100,Toshihiko Hosoya
4101,Lihong Li
4102,Adrian Haith
4103,Carl P. Jackson
4104,R. C. Miall
4105,Jing Xu
4106,Debajyoti Ray
4107,Brooks King-casas
4108,P. R. Montague
4109,Hamed Masnadi-shirazi
411,Aloke Guha
4110,Matthew Blaschko
4111,Alain Rakotomamonjy
4112,Feng Liang
4113,Constantine Caramanis
4114,Sudheendra Vijayanarasimhan
4116,Sanmay Das
4117,Yen-yu Lin
4118,Tyng-luh Liu
4119,Chiou-shann Fuh
412,Toshiaki Okamoto
4120,Alexander Braunstein
4121,Zhi Wei
4122,Shane T. Jensen
4123,Clark Glymour
4124,Robert E. Tillman
4125,Gilles Stoltz
4126,Jan Gasthaus
4127,Hagai Lalazar
4128,Novi Quadrianto
4129,Julia Owen
413,Mitsuo Kawato
4130,Adam Ponzi
4131,Jeff Wickens
4132,Chunhua Shen
4133,Alan Welsh
4134,Lei Wang
4135,Zakria Hussain
4136,Ulrich Paquet
4137,Mark Schmidt
4138,Daniel Acuna
4139,Jeffrey Kaye
414,Toshio Inui
4140,M. P. Kumar
4141,Elliot A. Ludvig
4142,Eric Verbeek
4143,E. J. Kehoe
4144,Xuming He
4145,Joseph L. Austerweil
4146,Hamid R. Maei
4147,Piyush Rai
4148,Youngmin Cho
4149,Alexander Ecker
415,Sei Miyake
4150,Kevin Waugh
4151,Nolan Bard
4152,Romain Brasselet
4153,Roland Johansson
4154,Cosmin Bejan
4155,Matthew Titsworth
4156,Andrew Hickl
4157,Sanda Harabagiu
4158,Sylvain Arlot
4159,Keith Bush
416,John Kassebaum
4160,Bangpeng Yao
4161,Dirk Walther
4162,Diane Beck
4163,Li Fei-fei
4164,Matthew Weiden
4165,Jacob Whitehill
4166,Jacob Bergsma
4167,Leonard White
4168,Matthias Kaschube
4169,Tomasz Malisiewicz
417,Christoph Schaefers
4170,Alyosha Efros
4171,Mark Palatucci
4172,Shuai Huang
4173,Jing Li
4174,Jun Liu
4175,Teresa Wu
4176,Kewei Chen
4177,Adam Fleisher
4178,Eric Reiman
4179,Xueyuan Zhou
418,Paul A. Viola
4180,Eric Horvitz
4181,Karl Schultz
4182,Sameer Singh
4183,Lan Du
4184,Lu Ren
4185,David B. Dunson
4186,Steven Chase
4187,Andrew Schwartz
4188,Shuang-hong Yang
4189,Bao-gang Hu
419,Gale Martin
4190,Junae Kim
4191,Anton Hengel
4192,Alan Jern
4193,Benjamin Thyreau
4194,Bertrand Thirion
4195,Marion Plaze
4196,Marie-laure Paillere-martinot
4197,Catherine Martelli
4198,Jean-luc Martinot
4199,Jean-baptiste Poline
42,Jin Luo
420,James A. Pittman
4200,Guillermo A. Cecchi
4201,Chong Wang
4202,Ian Stevenson
4203,Jianhui Chen
4204,Robert Wilson
4205,Leif Finkel
4206,James Petterson
4207,Finale Doshi-velez
4208,David A. Knowles
4209,Hengshuai Yao
421,Deirdre W. Wheeler
4210,Dongcui Diao
4211,Siamac Fazli
4212,Cristian Grozea
4213,Marton Danoczy
4214,Florin Popescu
4215,Peter Pham
4216,Yan Largman
4217,Marius Kloft
4218,Ulf Brefeld
4219,Varun Kanade
422,Davi Geiger
4220,Arnak Dalalyan
4221,Renaud Keriven
4222,Lei Wu
4223,Steven C. Hoi
4224,Nenghai Yu
4225,Gunhee Kim
4226,Andrew Frank
4227,George Konidaris
4228,Wei Bian
4229,Dacheng Tao
423,Federico Girosi
4230,Yi-hao Kao
4231,Marco Grzegorczyk
4232,Dirk Husmeier
4233,Cyril Goutte
4234,Dennis Strelow
4235,Guillaume Bouchard
4236,Eric Garcia
4237,Maya Gupta
4238,Edward Keefer
4239,Yongxin Xi
424,William Bialek
4240,Uri Hasson
4241,Peter J. Ramadge
4242,Zhen J. Xiang
4243,Odalric Maillard
4244,Peter Spirtes
4245,Jonathan Chang
4246,Sean Gerrish
4247,J?rg L?cke
4248,Marc Henniges
4249,Chun-nan Hsu
425,Fred Rieke
4250,Yu-ming Chang
4251,Hanshen Huang
4252,Yuh-jye Lee
4253,Shijun Wang
4254,Yang Zhou
4255,Arvind Ganesh
4256,Shankar Rao
4257,Yigang Peng
4258,Uri Shalit
4259,Varun Sharma
426,Robert R. de Ruyter van Steveninck
4260,Xiaolin Yang
4261,Dilip Krishnan
4262,Wei Chen
4263,Yanyan Lan
4264,Zhi-ming Ma
4265,Anthony M. So
4266,Zhenguo Li
4267,Shuo-yen R. Li
4268,Samuel Gershman
4269,Ed Vul
427,David Warland
4270,Marc Lanctot
4271,Samuel R. Bul?
4272,Mladen Kolar
4273,Josef Sivic
4274,Bill Freeman
4275,Richard Socher
4276,Per Sederberg
4277,Kenneth Norman
4278,Adler J. Perotte
4279,Joel Veness
428,Yosef Rinott
4280,David Silver
4281,Alan Blair
4282,Manqi Zhao
4283,Venkatesh Saligrama
4284,Christos Boutsidis
4285,Petros Drineas
4286,Michael W. Mahoney
4287,Kai-min Chang
4288,Yicong Meng
4289,Brent Miller
429,Charles Stein
4290,Pernille Hemmer
4291,Feng Zhou
4292,Yuanahao Chen
4293,Benjamin V. Durme
4294,Ashwin Lall
4295,Harold Pashler
4296,Nicholas Cepeda
4297,Robert V. Lindsey
4298,Jake Bouvrie
4299,Henning Sprekeler
43,Carver Mead
430,Michael C. Crair
4300,Guillaume Hennequin
4301,Tat-jun Chin
4302,Hanzi Wang
4303,David Suter
4304,Daniel Cavagnaro
4305,Jay Myung
4306,Peter Orbanz
4307,Amarnag Subramanya
4308,Kwang I. Kim
4309,Bing Bai
431,Kai-Yeung Siu
4310,David Grangier
4311,Kunihiko Sadamasa
4312,Yanjun Qi
4313,Jong K. Kim
4314,Seungjin Choi
4315,Menachem Fromer
4316,Tomer Ullman
4317,Owen Macindoe
4318,Owain Evans
4319,Andreas Bartels
432,Alex Chernajvsky
4320,Jacquelyn A. Shelton
4321,Marcel V. Gerven
4322,Botond Cseke
4323,Robert Oostenveld
4324,Andrew Guillory
4325,Raman Arora
4326,Gholamreza Haffari
4327,Michael Br?ckner
4328,Marius Leordeanu
4329,Yusuke Fujiwara
433,Gintaras V. Reklaitis
4330,Yukiyasu Kamitani
4331,Ruofei Zhang
4332,Jianchang Mao
4333,Barbara Caputo
4334,Anne Hsu
4335,Kiyohito Nagano
4336,Raghu Meka
4337,Bryan Conroy
4338,Ben Singer
4339,James Haxby
434,Athanasios G. Tsirukis
4340,Tianshi Gao
4341,Tetsuro Morimura
4342,Eiji Uchibe
4343,Junichiro Yoshimoto
4344,Arthur Choi
4345,Samory Kpotufe
4346,Zhirong Yang
4347,Bryan R. Gibson
4348,Timothy T. Rogers
4349,Tao Hu
435,Xiru Zhang
4350,Anthony Leonardo
4351,Takeshi Yamada
4352,Ben White
4353,Jozsef Fiser
4354,Raghunandan Keshavan
4355,Andrea Montanari
4356,Sewoong Oh
4357,Wu-jun Li
4358,Yusuke Watanabe
4359,Aleksandrs Slivkins
436,Michael McKenna
4360,Nina Mishra
4361,Lei Shi
4362,Mikkel Schmidt
4363,Steven Scholte
4364,Victor Lamme
4365,Peilin Zhao
4366,Feng Yan
4367,Ningyi Xu
4368,Hamed Pirsiavash
4369,Ian Goodfellow
437,Jill P. Mesirov
4370,Andrew Saxe
4371,Benjamin Culpepper
4372,Laura Dietz
4373,Valentin Dallmeier
4374,Andreas Zeller
4375,Ruben Coen-cagli
4376,Parikshit Ram
4377,William March
4378,Barry Chai
4379,Sanja Fidler
438,David L. Waltz
4380,Marko Boben
4381,Ales Leonardis
4382,Vijay Desai
4383,Vivek Farias
4384,Jean Honorio
4385,Zahi Karam
4386,Douglas Sturim
4387,Guang Dai
4388,Masayuki Karasuyama
4389,Ichiro Takeuchi
439,Michael J. Carter
4390,Jaakko Luttinen
4391,Jarno Vanhatalo
4392,Pasi Jyl?nki
4393,Aki Vehtari
4394,Shobha Venkataraman
4395,Dawn Song
4396,Subhabrata Sen
4397,Oliver Spatscheck
4398,Mario Fritz
4399,Sergey Karayev
44,James Hutchinson
440,Franklin J. Rudolph
4400,Pushmeet Kohli
4401,Yao-liang Yu
4402,Yuxi Li
4403,Ragesh Jaiswal
4404,Nino Shervashidze
4405,Chenghui Cai
4406,Nan Ye
4407,Dan Wu
4408,Chonghai Hu
4409,Weike Pan
441,Adam J. Nucci
4410,Liwei Wang
4411,Jose A. Pereira
4412,Joseph Schlecht
4413,Kobus Barnard
4414,Sara Shanian
4415,John Lim
4416,Matthew King
4417,Firas Hamze
4418,Liam M. Dermed
4419,Arkadas Ozakin
442,Donald B. Malkoff
4420,Emtiyaz Khan
4421,George Alvarez
4422,Amir Leshem
4423,Alessandro Perina
4424,Marco Cristani
4425,Umberto Castellani
4426,Wenming Zheng
4427,Marine Depecker
4428,Matthew Urry
4429,Camille Coti
443,Philip J. Holmes
4430,Natasha Singh-miller
4431,Kurt Miller
4432,Kaizhu Huang
4433,Nick Chater
4434,Ameet Talwalkar
4435,Mingyuan Zhou
4436,Haojun Chen
4437,John W. Paisley
4438,Francois Caron
4439,David M. Mimno
444,Jakub Wejchert
4440,Hanna M. Wallach
4441,Jing Gao
4442,Wei Fan
4443,Yizhou Sun
4444,Jiawei Han
4445,Martin Allen
4446,Chunxiao Zhou
4447,Huixia J. Wang
4448,Yongmei M. Wang
4449,Roy Anati
445,Kamil A. Grajski
4450,Kostas Daniilidis
4451,Hua Ouyang
4452,Ricardo Henao
4453,James S. Bergstra
4454,Jian Peng
4455,Liefeng Bo
4456,Jinbo Xu
4457,Matthew Wilder
4458,Ye Chen
4459,Michael Kapralov
446,Michael Merzenich
4460,John Canny
4461,An?bal Figueiras-Vidal
4462,Miguel L?zaro-Gredilla
4463,Grzegorz Swirszcz
4464,Naoki Abe
4465,Fen Xia
4466,Saketha N. Jagarlapudi
4467,Dinesh G
4468,Raman S
4469,Aharon Ben-tal
447,Dun-Sung Tang
4470,Ramakrishnan K.r.
4471,Ryan Mcdonald
4472,Nathan Silberman
4473,Dan Walker
4474,Gideon S. Mann
4475,Lin Xiao
4476,Tom Ouyang
4477,Randall Davis
4478,Wolf Vanpaemel
4479,Kevin Briggman
448,Christopher G. Atkeson
4480,Winfried Denk
4481,Moritz N. Helmstaedter
4482,Srinivas C. Turaga
4483,Xi Chen
4484,Jacob Bien
4485,Ya Xu
4486,Agnes Radl
4487,Chris Barber
4488,Paul Roebber
4489,Christopher Zach
449,Ben P. Yuhas
4490,Marc Pollefeys
4491,Andrey Bernstein
4492,Nahum Shimkin
4493,Bo Liu
4494,Chris Meek
4495,Sylvain Chevallier
4496,H?l\`ene Paugam-moisy
4497,Michele Sebag
4498,Anastasios Zouzias
4499,Scott Kuindersma
45,William Y. Huang
450,Moise H. Goldstein Jr.
4500,Chuck Kalish
4501,Joseph Harrison
4502,Xiubo Geng
4503,Armand Joulin
4504,William Brendel
4505,Sinisa Todorovic
4506,Emile Richard
4507,Nicolas Baskiotis
4508,Ramesh Sridharan
4509,Raquel Urtasun
451,Robert E. Jenkins
4510,Remi Cuingnet
4511,Marie Chupin
4512,Habib Benali
4513,Olivier Colliot
4514,Joscha Schmiedt
4515,Christian Albers
4516,Sergey Levine
4517,Zoran Popovic
4518,Vladlen Koltun
4519,Ofer Meshi
452,Ira Smotroff
4520,Tang Jie
4521,Bo Thiesson
4522,Nikos Karampatziakis
4523,Fuxin Li
4524,Nan Ding
4526,Taehwan Kim
4527,Andrew Goldberg
4528,Junming Xu
4529,Bela Frigyik
453,Jonathan Bachrach
4530,Yihua Chen
4531,Shibin Parameswaran
4532,Min Yang
4533,Martha White
4534,He Wang
4535,George Papandreou
4536,Yanjun Han
4537,Qing Tao
4538,Jue Wang
4539,Matthias Broecheler
454,Bernhard E. Boser
4540,Lise Getoor
4541,Paolo Viappiani
4542,Frank Dondelinger
4543,Sophie Lebre
4544,Chang Su
4545,Sargur Srihari
4546,Katherine Demuth
4547,Bevan Jones
4548,Mohammad E. Khan
4549,Tungyou Lin
455,Sherif M. Botros
4550,Alan Lee
4551,Luminita Vese
4552,Danny Bickson
4553,Yi-da Wu
4554,Shi-jie Lin
4555,Yang Xu
4556,Yangqing Jia
4557,Mathieu Salzmann
4558,Kun Gai
4559,Guangyun Chen
4560,Kamiya Motwani
4561,Nagesh Adluru
4562,Chris Hinrichs
4563,Andrew Alexander
4564,Ali Shojaie
4565,George Michailidis
4566,Sanjoy Mitter
4567,Issei Sato
4568,Hiroshi Nakagawa
4569,Dmitry Pechyony
457,Stephen M. Omohundro
4570,Tom Claassen
4571,Lev Reyzin
4572,America Chambers
4573,Hado V. Hasselt
4574,Rodolphe Jenatton
4575,Kathryn Roeder
4576,Felipe Gerhard
4577,Anand Singh
4578,Pierre Magistretti
4579,Bruno Weber
458,Klaus Obermayer
4580,Mauricio Araya
4581,Olivier Buffet
4582,Vincent Thomas
4583,Fran?cois Charpillet
4584,Sofia Mosci
4585,Silvia Villa
4586,Alessandro Verri
4587,Paul Mckeigue
4588,Jon Krohn
4589,Alex Strehl
459,Helge Ritter
4590,Meritxell Vinyals
4591,Jes\'us Cerquides
4592,Alessandro Farinelli
4593,Juan A. Rodr?guez-aguilar
4594,Yariv Maron
4595,Michael James
4596,Surya Ganguli
4597,Kritika Muralidharan
4598,Jaldert Rombouts
4599,Zhaonan Sun
46,Richard P. Lippmann
460,Klaus Schulten
4600,Nawanol Ampornpunt
4601,Manik Varma
4602,Gilbert Leung
4603,Kostas Tsioutsiouliklis
4604,Atsushi Miyamae
4605,Yuichi Nagata
4606,Isao Ono
4607,Shigenobu Kobayashi
4608,Feiping Nie
4609,Heng Huang
461,Stephen H. Lane
4610,Xiao Cai
4611,Elaine Corbett
4612,Eric Perreault
4613,Wei Wang
4614,Sebastian Millner
4615,Andreas Gr?bl
4616,Marc-olivier Schwartz
4617,Fabian L. Wauthier
4618,Yu Zhang
4619,Niels Landwehr
462,Marshall Flax
4620,Hongbo Zhou
4621,Qiang Cheng
4622,Congcong Li
4623,Adarsh Kowdle
4624,Tsuhan Chen
4625,Andrew Gelfand
4626,Yutian Chen
4627,Laurens Maaten
4628,Hirsch Michael
4629,Li-jia Li
463,David Handelman
4630,Hao Su
4631,Abhishek Kumar
4632,Avishek Saha
4633,Vibhav Gogate
4634,William Webb
4635,Daniel Lowd
4636,Leonid Karlinsky
4637,Michael Dinerstein
4638,Ji Liu
4639,Peter Wonka
464,Jack Gelfand
4640,Kaiming Li
4641,Lei Guo
4642,Carlos Faraco
4643,Dajiang Zhu
4644,Fan Deng
4645,Tuo Zhang
4646,Xi Jiang
4647,Degang Zhang
4648,Hanbo Chen
4649,Xintao Hu
465,Ernst Niebur
4650,Steve Miller
4651,Tianming Liu
4652,Francesco Orabona
4653,Konrad Rawlik
4654,Shaul Druckmann
4655,Diane Hu
4656,Sorin Lerner
4657,Uwe Dick
4658,Peter Haider
4659,Thomas Vanck
466,Daniel L. Ruderman
4660,Ariel Kleiner
4661,Peter Stobbe
4662,Deqing Sun
4663,Sivan Sabato
4664,Mohammad J. Saberian
4665,Manas Pathak
4666,Shantanu Rane
4667,Yi Sun
4668,Faustino J. Gomez
4669,Seunghak Lee
467,Heinz G. Schuster
4670,Aman Dhesi
4671,Purushottam Kar
4672,Yung-kyun Noh
4673,Byoung-tak Zhang
4674,Tobias Glasmachers
4675,Victor Lempitsky
4676,Benjamin Miller
4677,Nadya Bliss
4678,Hairong Liu
4679,Shuicheng Yan
468,Einar S?rheim
4680,Stuart Dreyfus
4681,Iain Melvin
4682,Gergely Neu
4683,Andras Antos
4684,Andr?s Gy?rgy
4685,Ryan Kelly
4686,Matthew Smith
4687,Robert Kass
4688,Kanaka Rajan
4689,L Abbott
469,R. Janow
4690,Prasad Tadepalli
4691,Peter Jones
4692,Siddharth Batra
4693,Jos? Pereira
4694,Morteza Ibrahimi
4695,Fabian Triefenbach
4696,Azarakhsh Jalalvand
4697,Jean-pierre Martens
4698,Morten M?rup
4699,Kristoffer Madsen
47,Alan F. Murray
4700,Anne-marie Dogonowski
4701,Hartwig Siebner
4702,Vicky Froyen
4703,Manish Singh
4704,Georg Langs
4705,Yanmei Tie
4706,Laura Rigolo
4707,Alexandra Golby
4708,Diederik P. Kingma
4709,Gr?goire Montavon
471,Michael E. Hasselmo
4710,Alessandro Toigo
4711,Alessandro Bergamo
4712,Haefner Ralf
4713,Abhay Jha
4714,Alexandra Meliou
4715,Dan Suciu
4716,Aurel A. Lazar
4717,Yevgeniy Slutskiy
4718,Katsuhiko Ishiguro
4719,Barnab?s P?czos
472,Brooke P. Anderson
4720,Peter Welinder
4721,Steve Branson
4722,James Sharpnack
4723,Adrien Wohrer
4724,Ranulfo Romo
4725,Nicole Kr?mer
4726,Zeeshan Syed
4727,John V. Guttag
4728,Moni Shahar
4729,Gael Varoquaux
473,Eytan Ruppin
4730,Alexandre Gramfort
4731,Thomas Peel
4732,Sandrine Anthoine
4733,Andrew Wilson
4734,Javad Azimi
4735,Xiaoli Z. Fern
4736,Luke Maurits
4737,Dan Navarro
4738,Amy Perfors
4739,Jeffrey Johns
474,Yehezkel Yeshurun
4740,Christopher Painter-wakefield
4741,Rina Foygel
4742,Mathias Drton
4743,Adam White
4744,Jenna Wiens
4745,Guy Isely
4746,Christopher Hillar
4747,Fritz Sommer
4748,Shravan M. Narayanamurthy
4749,Mohsen Bayati
475,L?on Bottou
4750,Peggy Series
4751,David P. Reichert
4752,Lauren Hannah
4753,Warren Powell
4754,Shiqian Ma
4755,Donald Goldfarb
4756,Nimar Arora
4757,Paul Kidwell
4758,David Loker
4759,Gowtham Bellala
476,Patrick Gallinari
4760,Suresh Bhavnani
4761,Satoru Iwata
4762,Justin Domke
4763,Thomas B?hler
4764,Kaushik Mitra
4765,Sameer Sheorey
4766,Seth Myers
4767,Jure Leskovec
4768,Pranjal Awasthi
4769,Reza B. Zadeh
477,Thomas J. Anastasio
4770,Alper Ayvaci
4771,Michalis Raptis
4772,Arnd Konig
4773,Wenhao Gui
4774,Yuzong Liu
4775,Mohit Sharma
4776,Charles Gaona
4777,Jonathan Breshears
4778,Jarod Roland
4779,Zachary Freudenburg
478,Michael L. Rossen
4780,Eric Leuthardt
4781,Meihong Wang
4782,Jacob D. Abernethy
4783,Jason D. Lee
4784,Ali Jalali
4785,Chao Ruan
4786,Sohan Seth
4787,Park Il
4788,Austin Brockmeier
4789,Mulugeta Semework
479,H. Taichi Wang
4790,John Choi
4791,Joseph Francis
4792,Dan Goodman
4793,Romain Brette
4794,Ning Chen
4795,Stephen Bach
4796,Mark Maloof
4797,Deep Ganguli
4798,Achintya Kundu
4799,Vikram Tankasali
48,Anthony V. W. Smith
480,Bimal Mathur
4800,Jose Puertas
4801,Joerg Bornschein
4802,Joerg Luecke
4803,Koray Kavukcuoglu
4804,Pierre Sermanet
4805,Karol Gregor
4806,Michael Mathieu
4807,David Weiss
4808,Benjamin Sapp
4809,Jiquan Ngiam
481,Ronald Sverdlove
4810,Zhenghao Chen
4811,Daniel Chia
4812,Pang W. Koh
4813,Jean Morales
4814,Volodymyr Mnih
4815,Nadia Payet
4816,Shengbo Guo
4817,Scott Sanner
4818,Amin Sayedi
4819,Morteza Zadimoghaddam
482,Ido Kanter
4820,George Williams
4821,Ian Spiro
4822,Ankan Saha
4823,Jinzhu Jia
4824,Byung-gon Chun
4825,Petros Maniatis
4826,Mayur Naik
4827,Jonathan Sorg
4828,Richard L. Lewis
4829,Leonidas Lefakis
483,Joseph E. Collard
4830,Qian Xu
4831,Dahua Lin
4832,Eric Wang
4833,Dehong Liu
4834,Ziv Bar-joseph
4835,Hai-son P. Le
4836,Ryan G. Gomes
4837,Nicholas Fisher
4838,Kevin Bleakley
4839,Tian Lan
484,Masazumi Katayama
4840,Weilong Yang
4841,Abdeslam Boularias
4842,Nicholas Bartlett
4843,Arvind Agarwal
4844,Samuel Gerber
4845,Akshat Kumar
4846,Sarah Filippi
4847,Olivier Cappe
4848,Aur?lien Garivier
4849,George Dahl
485,Todd K. Leen
4850,Abdel-rahman Mohamed
4851,Sashank J. Reddi
4852,Sundar Vishwanathan
4853,Albert X. Jiang
4854,Kevin Leyton-brown
4855,Ken Takiyama
4856,Oliver Stegle
4857,Kun Zhang
4858,Alessandro Chiuso
4859,Gianluigi Pillonetto
486,Bruce E. Rosen
4860,Ni Lao
4861,Liu Xinwang
4862,Yandong Liu
4863,Sheng-jun Huang
4864,Serhat Bucak
4865,Amir-massoud Farahmand
4866,Oliver B. Kroemer
4867,Christoph H. Lampert
4868,Morteza Alamgir
4869,Chi W. Wong
487,James M. Goodwin
4870,Jose C. Pereira
4871,Tom Liu
4872,Denis D. Maua
4873,Cassio Campos
4874,Andreas Geiger
4875,Christian Wojek
4876,Wouter M. Koolen
4877,Weiran Wang
4878,Paramveer Dhillon
4879,Dean P. Foster
488,Andreas S. Weigend
4880,Nico Goernitz
4881,Georg Zeller
4882,Andre Kahles
4883,Qian Sun
4884,Rita Chattopadhyay
4885,Sethuraman Panchanathan
4886,Mohammad S. Sorower
4887,Janardhan R. Doppa
4888,Walker Orr
4889,Dan Garber
489,David E. Rumelhart
4890,Gautam Kunapuli
4891,Richard Maclin
4892,Taiji Suzuki
4893,Dong Dai
4894,Eric H. Huang
4895,Jeffrey Pennin
4896,Matthias S. Keil
4897,Jasmina Bogojeska
4898,Animashree Anandkumar
4899,Shilin Ding
49,Zoe F. Butler
490,Y. C. Pati
4900,Hsiu-Chin Lin
4901,Vickie Baracos
4902,Chun-Nam Yu
4903,Charles Blundell
4904,Lloyd Elliott
4905,Jia Deng
4906,Sanjeev Satheesh
4907,Fei Li
4908,Yonatan Wexler
4909,Yasuhiro Tsubo
491,P. S. Krishnaprasad
4910,Petr Lansky
4911,Wieland Brendel
4912,Mona Eberts
4913,Sivaraman Balakrishnan
4914,Alessandro Rinaldo
4915,Omar Z. Khan
4916,John-mark M. Agosta
4917,David K. Duvenaud
4918,Yi-kai Liu
4919,Loc X. Bui
492,William E. Faller
4920,Ramesh Johari
4921,Vincent Delaitre
4922,Ivan Laptev
4923,Alexandra Carpentier
4924,Hema S. Koppula
4925,Abhishek Anand
4926,Adrian Ion
4927,Joao Carreira
4928,Nitesh Shroff
4929,Pavan Turaga
493,Marvin W. Luttges
4930,David S. Choi
4931,Martin Slawski
4932,Dan Roy
4933,Carl Vondrick
4934,Luca Oneto
4935,Davide Anguita
4936,Alessandro Ghio
4937,Sandro Ridella
4938,Yong Zhang
4939,Zhaosong Lu
494,Rodolfo A. Milito
4940,Yibiao Zhao
4941,Song-chun Zhu
4942,Michael L. Wick
4943,Scott Niekum
4944,Thomas J. Walsh
4945,Daniel K. Hewlett
4946,Clayton T. Morrison
4947,Daniel Hern?ndez-lobato
4948,Jose M. Hern?ndez-lobato
4949,Pierre Dupont
4950,Dylan A. Simon
4951,Ehsan Elhamifar
4952,Elodie Vernet
4953,Mark D. Reid
4954,K Briggman
4955,Sung Ju Hwang
4956,Mohammad G. Azar
4957,Takashi Washio
4958,Sebastian A. Kurtek
4959,Anuj Srivastava
496,Herbert L. Roitblat
4960,Wei Wu
4961,Makoto Yamada
4962,Hirotaka Hachiya
4963,Yingjian Wang
4964,Martin Kiefel
4965,Lumin Zhang
4966,Biljana Petreska
4967,Dae I. Kim
4968,Miles Lopes
4969,Simon Setzer
497,Patrick W. B. Moore
4970,Tingting Zhao
4971,Gang Niu
4972,Cho-jui Hsieh
4973,M?ty?s A. Sustik
4974,Neville Mehta
4975,Joshua T. Abbott
4976,Fatma K. Karzan
4977,Arkadi S. Nemirovski
4978,Boris T. Polyak
4979,Arthur D. Szlam
498,Paul E. Nachtigall
4980,Patrick O. Perry
4981,Onur Dikmen
4982,C?dric F?votte
4983,Paul Wagner
4984,Lei Yuan
4985,Julie Dethier
4986,Paul Nuyujukian
4987,Chris Eliasmith
4988,Terrence C. Stewart
4989,Shauki A. Elasaad
499,Ralph H. Penner
4990,Edouard Grave
4991,Zuoguan Wang
4992,Gerwin Schalk
4993,Qiang Ji
4994,Pablo M. Olmos
4995,Luis Salamanca
4996,Juan Fuentes
4997,Christoph Lippert
4998,Dominique C. Perrault-joncas
4999,Jiarong Jiang
5,Alan H. Barr
50,Manuel F. Fern?ndez
500,Robert R. Snapp
5000,Florian Stimberg
5001,Kumar Sricharan
5002,Christopher C. Johnson
5003,Jiayu Zhou
5004,Hua Wang
5005,Farhad Kamangar
5006,Andrew Mchutchon
5007,Philipp Kr?henb?hl
5008,Joni K. Pajarinen
5009,Jaakko Peltonen
501,Ennio Mingolla
5010,Liang Xiong
5011,Dmitry Pidan
5012,Olana Missura
5013,Thomas G?rtner
5014,Nati Srebro
5015,Ross B. Girshick
5016,Levi Boyles
5017,Anoop Korattikara
5018,Andreas Stuhlmueller
5019,Charles Dubout
502,Mark A. Holler
5020,Gyemin Lee
5021,Noemie Elhadad
5022,Ahmad Salman
5023,Balazs B. Ujfalussy
5024,Lav R. Varshney
5025,Aniruddha Bhargava
5026,Joel Z. Leibo
5027,Jim Mutch
5028,Andrew W. Fitzgibbon
5029,Emin Orhan
503,Alireza Khotanzad
5030,Mijung Park
5031,Greg Horwitz
5032,Kamil A. Wnuk
5033,Ziming Zhang
5034,Lubor Ladicky
5035,Amir Saffari
5036,Martin B. Stemmler
5037,Biswa Sengupta
5038,Simon Laughlin
5039,Jeremy Niven
504,Ying-Wung Lee
5040,Qibin Zhao
5041,Cesar F. Caiafa
5042,Danilo P. Mandic
5043,Tonio Ball
5044,Andreas Schulze-bonhage
5045,Andreas Damianou
5046,Maneesh Bhand
5047,Ritvik Mudur
5048,Bipin Suresh
5049,Armen Allahverdyan
505,Andr? Longtin
5050,Aram Galstyan
5051,Sonia A. Bhaskar
5052,Ioannis A. Gkioulekas
5053,Todd Zickler
5054,Youwei Zhang
5055,Iasonas Kokkinos
5056,Yair Wiener
5057,David Adametz
5058,Min Xu
5059,Akshay Krishnamurthy
506,James R. Glass
5060,Matus J. Telgarsky
5061,S. D. Babacan
