id,paper_id,author_id
15383,5805,8136
15384,5805,8137
15385,5774,7485
15386,5774,7484
15387,5774,8087
15388,5774,8088
15389,5812,6734
15390,5812,2850
15391,5849,6392
15392,5849,1901
15393,5980,8370
15394,5980,8371
15395,5980,8372
15396,5634,7867
15397,5634,7868
15398,5634,3841
15399,5981,8373
15400,5981,7474
15401,5890,5540
15402,5890,5539
15403,5890,8247
15404,5890,8041
15405,5890,2650
15406,5931,7451
15407,5931,1989
15408,5931,6449
15409,5785,8105
15410,5785,8106
15411,5785,6308
15412,5948,5575
15413,5948,1661
15414,5944,7526
15415,5944,7525
15416,5944,6548
15417,5944,5282
15418,5991,7526
15419,5991,6279
15420,5991,4037
15421,6000,3906
15422,6000,6597
15423,6000,3304
15424,5902,8266
15425,5902,8267
15426,5902,2108
15427,5902,6862
15428,5819,8148
15429,5819,8051
15430,5819,8050
15431,6027,8429
15432,6027,3569
15433,6027,8430
15434,6027,8431
15435,5789,8113
15436,5789,8114
15437,5999,8392
15438,5999,7267
15439,5999,6369
15440,5997,8210
15441,5997,8389
15442,5997,8390
15443,5997,2966
15444,5997,8391
15445,5878,8224
15446,5878,2978
15447,5878,4348
15448,5878,8225
15449,5878,8226
15450,5920,8286
15451,5920,7154
15452,5920,3555
15453,5920,8287
15454,5921,3963
15455,5921,2572
15456,5921,6558
15457,5921,3620
15458,5639,7878
15459,5639,7879
15460,5639,1946
15461,5639,3292
15462,5865,2037
15463,5865,8198
15464,5865,8199
15465,5862,8193
15466,5862,8194
15467,5862,2692
15468,5862,6883
15469,5862,8195
15470,5820,3906
15471,5820,3304
15472,5784,8101
15473,5784,8102
15474,5784,8103
15475,5784,8104
15476,5740,7140
15477,5740,8041
15478,5793,8119
15479,5793,8064
15480,5793,6452
15481,5749,8053
15482,5749,8054
15483,5749,2744
15484,5749,7483
15485,5956,350
15486,5956,5571
15487,5956,8201
15488,5956,8322
15489,6022,8422
15490,6022,5303
15491,6022,1501
15492,5898,8260
15493,5898,8044
15494,5898,2732
15495,5898,6798
15496,5661,6438
15497,5661,7929
15498,5661,6439
15499,5888,8138
15500,5888,8244
15501,5888,6338
15502,5750,6408
15503,5893,8251
15504,5893,8252
15505,5893,8253
15506,5893,8254
15507,5893,8011
15508,5951,8309
15509,5951,8310
15510,5951,200
15511,5934,6650
15512,5934,8171
15513,5934,8295
15514,5845,7879
15515,5845,3967
15516,5845,8175
15517,5845,3292
15518,5704,7531
15519,5704,6406
15520,5704,7994
15521,5833,8161
15522,5833,8162
15523,5838,6323
15524,5838,2784
15525,5736,8035
15526,5736,8036
15527,5736,8037
15528,5736,6409
15529,5985,8376
15530,5985,8377
15531,5985,2628
15532,5985,8378
15533,5985,7239
15534,6028,8432
15535,6028,7669
15536,5691,7980
15537,5691,7501
15538,5691,3212
15539,5816,4783
15540,5816,5558
15541,5816,6740
15542,5975,8361
15543,5975,8362
15544,5975,3341
15545,5975,6628
15546,5692,6583
15547,5692,7981
15548,5692,6333
15549,5942,6687
15550,5942,758
15551,6033,8436
15552,6033,4684
15553,6033,6449
15554,5828,8156
15555,5828,8157
15556,5828,6507
15557,5779,8095
15558,5779,5308
15559,5670,6504
15560,5670,6503
15561,5670,5318
15562,5670,7945
15563,5670,4023
15564,5735,8032
15565,5735,8033
15566,5959,7477
15567,5959,2797
15568,5959,7478
15569,5959,4351
15570,5665,7941
15571,5665,3546
15572,5815,8143
15573,5815,8144
15574,5695,5417
15575,5695,1965
15576,5695,5418
15577,5755,8062
15578,5755,6457
15579,5755,6338
15580,5722,2628
15581,5722,6418
15582,5722,8020
15583,5722,6449
15584,6020,6464
15585,6020,6644
15586,6020,6449
15587,5923,8289
15588,5923,7145
15589,5923,3309
15590,5923,2093
15591,6034,5077
15592,6034,7331
15593,5773,7566
15594,5773,8085
15595,5773,8086
15596,5773,2794
15597,5858,8189
15598,5858,8190
15599,5858,7598
15600,5870,6526
15601,5870,8208
15602,5870,178
15603,5682,7963
15604,5682,7964
15605,5682,6586
15606,5682,7965
15607,6014,7145
15608,6014,8289
15609,6014,2093
15610,6014,8411
15611,6031,8435
15612,6031,3453
15613,6031,7222
15614,6007,8401
15615,6007,4867
15616,6013,8018
15617,6013,7154
15618,6013,4113
15619,6013,3555
15620,5798,5586
15621,5798,8125
15622,5798,7959
15623,5720,8018
15624,5720,4113
15625,5745,8439
15626,5745,8440
15627,5745,6677
15628,6005,8398
15629,6005,2091
15630,6005,1559
15631,5718,3630
15632,5718,7331
15633,5718,6342
15634,5863,8196
15635,5863,1431
15636,5863,709
15637,5724,7432
15638,5724,8024
15639,5976,8363
15640,5976,6461
15641,6015,3011
15642,6015,4585
15643,5688,6684
15644,5688,6624
15645,5875,5588
15646,5875,8221
15647,5875,8222
15648,5875,1020
15649,5936,6400
15650,5936,8296
15651,5936,3011
15652,5667,5657
15653,5667,5656
15654,5667,7942
15655,5667,7943
15656,5817,8145
15657,5817,8146
15658,5817,4388
15659,5817,4389
15660,5856,8188
15661,5856,549
15662,5945,7898
15663,5945,8303
15664,5945,7897
15665,5945,8304
15666,5945,8305
15667,5945,7899
15668,5945,3916
15669,5894,8255
15670,5894,1019
15671,5922,8288
15672,5922,5686
15673,5904,2313
15674,5886,5636
15675,5886,8237
15676,5886,8238
15677,5886,6620
15678,5886,4400
15679,5794,8120
15680,5794,6399
15681,5882,8232
15682,5882,8233
15683,5882,6443
15684,5731,8029
15685,5731,3602
15686,5967,8341
15687,5967,8342
15688,5967,8343
15689,5967,4475
15690,5967,8344
15691,5967,8345
15692,5967,8346
15693,5967,2095
15694,5822,8149
15695,5822,8150
15696,5822,6485
15697,5806,7421
15698,5806,8138
15699,5806,6338
15700,5806,2132
15701,6024,8426
15702,6024,8427
15703,6024,4568
15704,5884,7633
15705,5884,7636
15706,5687,7974
15707,5687,7975
15708,6018,8416
15709,6018,8417
15710,6018,8418
15711,5648,7897
15712,5648,7898
15713,5648,7899
15714,5648,3916
15715,5958,8324
15716,5958,6461
15717,5958,8325
15718,5958,3841
15719,5943,8301
15720,5943,8302
15721,5943,2539
15722,5963,8334
15723,5963,8335
15724,5963,8336
15725,5963,1141
15726,5803,8132
15727,5803,7461
15728,5803,8133
15729,5803,8134
15730,5916,8283
15731,5916,8284
15732,5916,3138
15733,5777,8091
15734,5777,8092
15735,5777,8093
15736,5800,8128
15737,5800,4314
15738,5897,8258
15739,5897,8259
15740,5897,7125
15741,5818,4356
15742,5818,8147
15743,5818,7310
15744,5769,8080
15745,5769,8081
15746,5769,8082
15747,5769,7165
15748,5637,5667
15749,5637,2385
15750,5705,7995
15751,5705,7996
15752,5744,8046
15753,5744,8047
15754,5744,3758
15755,5754,7318
15756,5754,8060
15757,5754,6268
15758,5754,7967
15759,5754,2173
15760,5754,3161
15761,5673,7951
15762,5673,7952
15763,5673,1357
15764,5910,8275
15765,5910,2336
15766,5685,7438
15767,5685,7970
15768,5685,5539
15769,5685,2650
15770,5852,8183
15771,5852,2141
15772,5852,7400
15773,5966,7685
15774,5966,6582
15775,5966,7370
15776,5966,3001
15777,6004,7350
15778,6004,4356
15779,6004,7351
15780,5854,8184
15781,5854,6376
15782,5854,2581
15783,5854,7564
15784,5701,7317
15785,5701,7992
15786,5701,3072
15787,6012,8408
15788,6012,8409
15789,6012,8410
15790,6012,4217
15791,5767,8076
15792,5767,8077
15793,5767,3125
15794,5767,3605
15795,5679,3599
15796,5679,5142
15797,5679,7958
15798,5679,4580
15799,5679,7959
15800,5738,4931
15801,5738,3294
15802,5953,5067
15803,5953,6376
15804,5953,7405
15805,5953,7564
15806,5881,8231
15807,5881,2187
15808,5723,8021
15809,5723,8022
15810,5723,8023
15811,5746,4768
15812,5746,8048
15813,5938,6320
15814,5938,8297
15815,5938,6369
15816,5938,6368
15817,5831,8158
15818,5831,8159
15819,5831,6653
15820,5831,7630
15821,5668,4022
15822,5668,7298
15823,5880,8229
15824,5880,8230
15825,5762,521
15826,5762,7152
15827,5982,5534
15828,5982,8374
15829,5982,4283
15830,5799,8126
15831,5799,8127
15832,5799,1925
15833,5697,7985
15834,5697,7986
15835,5913,6639
15836,5913,3555
15837,5913,1901
15838,5946,8306
15839,5946,3136
15840,6030,4782
15841,6030,8434
15842,6030,3304
15843,5935,7455
15844,5935,5303
15845,5935,6369
15846,5712,7348
15847,5712,8009
15848,5712,8010
15849,5712,2108
15850,5712,6335
15851,5954,4917
15852,5954,8313
15853,5954,8314
15854,5954,8315
15855,5954,8316
15856,5954,8317
15857,5954,3862
15858,5706,7997
15859,5706,6347
15860,5706,7998
15861,5706,7999
15862,5706,2747
15863,5676,7955
15864,5676,6722
15865,5676,4344
15866,5676,2410
15867,5676,6274
15868,5711,8004
15869,5711,8005
15870,5711,8006
15871,5711,4137
15872,5711,8007
15873,5711,8008
15874,5957,7252
15875,5957,7253
15876,5957,8323
15877,5885,8235
15878,5885,8236
15879,5696,7235
15880,5696,4524
15881,5696,3001
15882,6006,8399
15883,6006,8400
15884,6006,4456
15885,5641,7881
15886,5641,7212
15887,5641,7882
15888,5641,7883
15889,5641,4134
15890,5641,4027
15891,5919,969
15892,5919,8285
15893,5919,7161
15894,5919,6486
15895,5984,7147
15896,5984,7148
15897,5984,8375
15898,5760,8066
15899,5760,6612
15900,5760,7449
15901,5932,5442
15902,5813,7137
15903,5813,6637
15904,5813,3161
15905,5993,8382
15906,5993,6643
15907,5993,5305
15908,5993,6521
15909,5993,8383
15910,5993,8384
15911,5840,8168
15912,5840,4116
15913,5917,7160
15914,5917,7344
15915,5917,6366
15916,5917,6369
15917,5917,6368
15918,5850,6577
15919,5850,8181
15920,5850,583
15921,5871,8209
15922,5871,8210
15923,5871,7864
15924,5871,2966
15925,5871,8211
15926,5871,3605
15927,5968,8347
15928,5968,8332
15929,5968,8348
15930,5968,1020
15931,5663,7935
15932,5663,7936
15933,5663,4513
15934,5663,7937
15935,5659,7928
15936,5659,2384
15937,5797,6514
15938,5797,2816
15939,5797,5014
15940,5933,7269
15941,5933,5236
15942,5933,6399
15943,5846,8176
15944,5846,8086
15945,5846,1912
15946,5846,2794
15947,5649,7900
15948,5649,5274
15949,5649,3862
15950,5725,2724
15951,5725,3630
15952,5725,3631
15953,5725,7459
15954,5655,7916
15955,5655,7917
15956,5655,4452
15957,5655,6582
15958,5655,3001
15959,5652,4506
15960,5652,7908
15961,5652,2160
15962,5650,7901
15963,5650,7902
15964,5650,347
15965,5960,8326
15966,5960,8327
15967,5960,8328
15968,5960,8329
15969,5960,3039
15970,5960,8330
15971,5960,8331
15972,5960,3862
15973,5656,7918
15974,5656,7919
15975,5656,4074
15976,5656,7920
15977,5656,7921
15978,5656,7922
15979,5656,7923
15980,5656,7924
15981,5656,7925
15982,5656,7926
15983,5974,8360
15984,5974,4993
15985,5914,7154
15986,5914,5348
15987,5914,8280
15988,5914,3555
15989,6026,2319
15990,6026,7427
15991,5851,6306
15992,5851,8182
15993,5851,4400
15994,5851,6308
15995,6017,8414
15996,6017,6320
15997,6017,8415
15998,5730,4876
15999,5730,7143
16000,5730,6348
16001,5730,6448
16002,5713,7127
16003,5713,5305
16004,5713,8011
16005,5666,4708
16006,5666,8445
16007,5666,2187
16008,5811,3557
16009,5811,8141
16010,5861,6545
16011,5861,2816
16012,5861,6301
16013,5861,1370
16014,5703,5404
16015,5703,3087
16016,5908,8273
16017,5908,6736
16018,5983,3336
16019,5961,8332
16020,5961,1020
16021,5961,7449
16022,5678,6621
16023,5678,7957
16024,5821,4851
16025,5821,7951
16026,5821,2850
16027,5821,7509
16028,5821,6548
16029,5868,5174
16030,5868,8204
16031,5868,8205
16032,5868,8206
16033,5868,6322
16034,5737,8038
16035,5737,2572
16036,5717,8016
16037,5717,6471
16038,5717,3055
16039,5717,7222
16040,5717,7222
16041,5853,6767
16042,5853,1523
16043,5866,5571
16044,5866,8200
16045,5866,8201
16046,5915,8281
16047,5915,8282
16048,5970,8351
16049,5970,8352
16050,5970,8353
16051,5824,8152
16052,5824,8153
16053,5824,6995
16054,5686,7971
16055,5686,7972
16056,5686,7973
16057,5686,7447
16058,5751,8055
16059,5751,8056
16060,5751,8057
16061,5751,4638
16062,5964,8337
16063,5964,8215
16064,5964,8338
16065,5964,1453
16066,5939,6589
16067,5939,3606
16068,5939,6464
16069,5939,2139
16070,5939,710
16071,5889,8245
16072,5889,6685
16073,5889,6685
16074,5889,7447
16075,5889,8246
16076,5889,6308
16077,5635,5571
16078,5635,7869
16079,5635,7870
16080,5635,3753
16081,5635,3959
16082,5635,7871
16083,5726,4931
16084,5726,3294
16085,5726,2732
16086,5783,8100
16087,5783,1370
16088,5786,4452
16089,5786,7916
16090,5786,8107
16091,5786,3001
16092,5715,8014
16093,5715,6967
16094,5715,1033
16095,5827,8074
16096,5827,6649
16097,5683,7966
16098,5683,3559
16099,5835,6643
16100,5835,8163
16101,5835,8164
16102,5843,8172
16103,5843,8173
16104,5843,6348
16105,5765,8073
16106,5765,8074
16107,5765,4018
16108,5765,6314
16109,5859,8191
16110,5859,6764
16111,5859,3292
16112,5859,4828
16113,5859,6765
16114,5990,6690
16115,5990,2150
16116,5990,6691
16117,5752,6553
16118,5752,6295
16119,5752,8058
16120,5752,3758
16121,5808,8139
16122,5808,2093
16123,5694,7983
16124,5694,1573
16125,5694,7984
16126,5834,7218
16127,5834,5303
16128,5891,8248
16129,5891,8249
16130,5891,4032
16131,5842,2467
16132,5842,8171
16133,5842,5077
16134,5690,1252
16135,5690,5364
16136,5690,7979
16137,5796,5523
16138,5796,8123
16139,5796,4280
16140,5796,8124
16141,5796,3697
16142,5796,3696
16143,5640,7880
16144,5640,5506
16145,5640,6522
16146,5872,8212
16147,5872,8213
16148,5872,8214
16149,5872,8215
16150,5872,8216
16151,5872,8217
16152,5795,6582
16153,5795,8121
16154,5795,8122
16155,5795,3001
16156,5795,3964
16157,5653,7909
16158,5653,7910
16159,5653,6533
16160,5653,7911
16161,5653,2205
16162,5653,178
16163,5763,8069
16164,5763,3606
16165,5763,7459
16166,5763,710
16167,5642,7189
16168,5642,7884
16169,5642,3585
16170,5642,583
16171,5801,8129
16172,5801,4762
16173,5809,6868
16174,5809,4089
16175,5809,8140
16176,5729,8026
16177,5729,8027
16178,5729,8028
16179,5727,6349
16180,5727,4953
16181,5645,4435
16182,5645,7891
16183,5645,5132
16184,5918,6408
16185,5918,4355
16186,6016,8412
16187,6016,8069
16188,6016,8413
16189,5887,8239
16190,5887,8240
16191,5887,8241
16192,5887,8242
16193,5887,8243
16194,5949,8308
16195,5949,7287
16196,5869,3394
16197,5869,8207
16198,5869,2539
16199,5757,8016
16200,5757,6471
16201,5757,3055
16202,5757,7222
16203,5823,8151
16204,5823,3472
16205,5693,7982
16206,5647,7895
16207,5647,178
16208,5647,7896
16209,5764,8070
16210,5764,8071
16211,5764,8072
16212,5764,4517
16213,5764,7862
16214,5741,7601
16215,5741,6347
16216,5741,8042
16217,5741,8043
16218,5741,2747
16219,5826,8154
16220,5826,8155
16221,5826,3964
16222,5643,3863
16223,5643,7885
16224,5732,4682
16225,5929,7629
16226,5929,7630
16227,5929,6653
16228,5989,6343
16229,5989,2630
16230,5989,8169
16231,5909,7412
16232,5909,7411
16233,5909,7413
16234,5909,8274
16235,5841,8169
16236,5841,8170
16237,5877,7228
16238,5877,6369
16239,5877,6368
16240,5770,4147
16241,5770,8083
16242,5770,4452
16243,5770,3001
16244,5748,8052
16245,5748,2559
16246,5987,7502
16247,5987,7501
16248,5987,7474
16249,5759,7488
16250,5759,1573
16251,5832,6349
16252,5832,8160
16253,5700,7991
16254,5700,5417
16255,5700,5418
16256,5698,7668
16257,5698,7987
16258,5698,7988
16259,5708,8001
16260,5708,1285
16261,5950,5506
16262,5950,7888
16263,5950,2816
16264,5950,6522
16265,5950,4509
16266,5950,2458
16267,5950,4379
16268,5689,7976
16269,5689,2318
16270,5689,7977
16271,5689,7978
16272,5680,7960
16273,5680,2992
16274,5883,7133
16275,5883,6597
16276,5883,6369
16277,5883,6368
16278,5804,8135
16279,5804,1020
16280,6029,8433
16281,6029,2743
16282,5646,7892
16283,5646,7893
16284,5646,7894
16285,5646,4194
16286,5646,4729
16287,5874,8220
16288,5874,2312
16289,5684,7967
16290,5684,7968
16291,5684,7969
16292,5684,3161
16293,5844,8174
16294,5844,3451
16295,5844,3842
16296,5928,8294
16297,5928,3911
16298,5928,7292
16299,5810,5192
16300,5810,6621
16301,5895,4548
16302,5895,8256
16303,5895,6804
16304,5895,6780
16305,5825,7138
16306,5825,7292
16307,5739,8039
16308,5739,8040
16309,5739,893
16310,6009,8406
16311,6009,4667
16312,6009,1019
16313,5965,8339
16314,5965,8340
16315,5965,1926
16316,5965,2187
16317,5940,8298
16318,5940,6366
16319,5940,6368
16320,5660,7186
16321,5660,6559
16322,5660,3862
16323,5860,8192
16324,5860,7993
16325,5860,3559
16326,5860,2133
16327,5658,7927
16328,5658,3559
16329,5775,7195
16330,5775,3292
16331,5775,8089
16332,5979,5356
16333,5979,8060
16334,5979,7138
16335,5979,8369
16336,5979,3161
16337,5772,8084
16338,5772,7448
16339,5772,7449
16340,5995,8386
16341,5995,6349
16342,5995,4782
16343,5900,7499
16344,5900,8263
16345,5900,7474
16346,5900,7501
16347,5899,8261
16348,5899,5523
16349,5899,8262
16350,5899,2686
16351,5672,7947
16352,5672,7948
16353,5672,6745
16354,5672,7949
16355,5672,7950
16356,5672,3982
16357,5947,8307
16358,5947,7903
16359,5947,7904
16360,5947,2813
16361,5947,7190
16362,5675,7954
16363,5675,7658
16364,5675,4524
16365,5675,1904
16366,5669,7944
16367,5669,6452
16368,5669,4085
16369,5636,7872
16370,5636,7873
16371,5636,7874
16372,5636,863
16373,5924,7160
16374,5924,8290
16375,5924,7476
16376,5839,5296
16377,5839,8166
16378,5839,8167
16379,5792,8118
16380,5792,7967
16381,5792,4523
16382,5792,3161
16383,5792,2077
16384,5674,7953
16385,5674,1925
16386,5674,1821
16387,5756,3402
16388,5756,7541
16389,5756,7542
16390,6589,8395
16391,6589,8016
16392,6589,6549
16393,6589,7222
16394,6406,9007
16395,6406,7877
16396,6406,9008
16397,6406,9009
16398,6176,3961
16399,6176,8300
16400,6176,8657
16401,6205,8688
16402,6205,8689
16403,6205,6795
16404,6572,3961
16405,6245,3602
16406,6478,9124
16407,6478,7416
16408,6478,8047
16409,6478,3758
16410,6161,8627
16411,6161,4369
16412,6161,4516
16413,6357,4951
16414,6096,8096
16415,6096,8531
16416,6096,8532
16417,6096,4274
16418,6096,6308
16419,6552,8532
16420,6552,8096
16421,6552,9253
16422,6552,4274
16423,6249,8751
16424,6249,1786
16425,6258,8758
16426,6258,8759
16427,6258,8760
16428,6258,8761
16429,6279,3567
16430,6279,8318
16431,6279,1323
16432,6532,9216
16433,6532,9217
16434,6532,6686
16435,6532,9218
16436,6532,9219
16437,6532,4679
16438,6110,8558
16439,6110,8559
16440,6110,8560
16441,6110,6338
16442,6525,6360
16443,6216,8702
16444,6216,8172
16445,6216,8703
16446,6216,8173
16447,6430,8076
16448,6430,6288
16449,6430,2391
16450,6430,3605
16451,6502,9159
16452,6502,9160
16453,6502,3643
16454,6502,9161
16455,6502,9162
16456,6502,937
16457,6148,8358
16458,6148,8613
16459,6148,7438
16460,6148,2650
16461,6495,9149
16462,6495,9150
16463,6341,6360
16464,6341,8428
16465,6220,8710
16466,6220,8711
16467,6111,7879
16468,6111,8561
16469,6111,8562
16470,6111,8563
16471,6111,6798
16472,6111,3292
16473,6428,9047
16474,6428,9048
16475,6428,9049
16476,6393,8995
16477,6393,3408
16478,6408,9012
16479,6408,2540
16480,6390,8989
16481,6390,8990
16482,6390,8991
16483,6390,4229
16484,6390,8992
16485,6122,6707
16486,6122,3773
16487,6122,7386
16488,6122,3758
16489,6066,5155
16490,6066,4322
16491,6066,3472
16492,6421,9038
16493,6421,9039
16494,6421,9040
16495,6421,7483
16496,6421,3062
16497,6202,8685
16498,6202,8686
16499,6202,5308
16500,6202,5199
16501,6252,1568
16502,6252,4284
16503,6416,9027
16504,6416,9028
16505,6416,4630
16506,6416,9029
16507,6416,3539
16508,6278,8794
16509,6278,8795
16510,6278,8796
16511,6278,3673
16512,6355,8923
16513,6355,2449
16514,6355,8075
16515,6355,8384
16516,6396,8364
16517,6396,8998
16518,6396,3388
16519,6396,6717
16520,6254,8753
16521,6254,8754
16522,6254,4472
16523,6254,4261
16524,6254,6793
16525,6143,8605
16526,6143,8606
16527,6143,5155
16528,6446,9074
16529,6446,9075
16530,6446,9076
16531,6446,9077
16532,6446,9078
16533,6446,9079
16534,6446,9080
16535,6457,9099
16536,6457,9100
16537,6457,9101
16538,6465,9113
16539,6465,1932
16540,6465,7876
16541,6465,7877
16542,6405,7989
16543,6405,7990
16544,6405,4730
16545,6405,7307
16546,6193,8678
16547,6193,5657
16548,6193,8679
16549,6193,3708
16550,6193,6268
16551,6579,9299
16552,6163,3567
16553,6163,8318
16554,6163,1323
16555,6380,8963
16556,6380,8964
16557,6380,8965
16558,6380,6406
16559,6380,8966
16560,6380,6407
16561,6423,9043
16562,6423,2378
16563,6423,1357
16564,6590,7212
16565,6590,9316
16566,6590,9317
16567,6590,937
16568,6065,3544
16569,6065,8490
16570,6065,3377
16571,6328,8869
16572,6328,6621
16573,6328,6452
16574,6544,7201
16575,6544,7200
16576,6571,9290
16577,6571,5656
16578,6571,7591
16579,6571,6452
16580,6444,9073
16581,6444,7623
16582,6444,5050
16583,6091,8064
16584,6091,7944
16585,6091,8524
16586,6091,6452
16587,6104,8546
16588,6104,8547
16589,6104,8548
16590,6104,8549
16591,6038,8453
16592,6038,3628
16593,6068,8491
16594,6068,8492
16595,6068,8493
16596,6068,3805
16597,6068,3408
16598,6260,8763
16599,6260,8764
16600,6260,8765
16601,6260,8766
16602,6260,8767
16603,6491,9144
16604,6556,9256
16605,6556,9257
16606,6556,2105
16607,6088,8520
16608,6088,7446
16609,6088,7973
16610,6088,7447
16611,6061,8485
16612,6061,8486
16613,6159,4652
16614,6159,8626
16615,6112,8014
16616,6531,9213
16617,6531,9214
16618,6531,9215
16619,6309,8840
16620,6194,4933
16621,6194,4368
16622,6194,2458
16623,6353,8917
16624,6353,8918
16625,6353,8919
16626,6353,3514
16627,6568,9285
16628,6568,9286
16629,6568,6600
16630,6281,8801
16631,6281,8356
16632,6157,8402
16633,6157,8404
16634,6158,7576
16635,6158,7578
16636,6578,9296
16637,6578,9297
16638,6578,9298
16639,6578,5070
16640,6154,5290
16641,6286,8808
16642,6286,4754
16643,6286,8809
16644,6286,8810
16645,6588,8148
16646,6588,8050
16647,6588,9313
16648,6479,8844
16649,6479,4982
16650,6479,8843
16651,6479,9125
16652,6267,8776
16653,6267,7124
16654,6267,6335
16655,6436,9061
16656,6436,9062
16657,6436,5231
16658,6436,9063
16659,6489,9138
16660,6489,9139
16661,6489,9140
16662,6489,4905
16663,6442,8572
16664,6442,4356
16665,6371,8949
16666,6371,2398
16667,6289,8356
16668,6289,8801
16669,6459,4877
16670,6459,9104
16671,6459,4889
16672,6459,4889
16673,6459,5014
16674,6072,5174
16675,6072,8500
16676,6072,3537
16677,6179,8658
16678,6179,7451
16679,6179,6655
16680,6496,8834
16681,6496,6661
16682,6496,9151
16683,6349,7269
16684,6349,6399
16685,6349,5236
16686,6335,8885
16687,6335,8886
16688,6335,8887
16689,6335,8888
16690,6335,8889
16691,6469,9115
16692,6469,9116
16693,6469,3844
16694,6469,4410
16695,6469,4224
16696,6469,8972
16697,6469,9117
16698,6264,8772
16699,6257,8757
16700,6160,8297
16701,6160,6320
16702,6160,6368
16703,6100,6644
16704,6100,4663
16705,6100,8530
16706,6074,7599
16707,6074,4379
16708,6074,4509
16709,6397,4889
16710,6397,4889
16711,6188,8665
16712,6188,8666
16713,6188,7795
16714,6146,8611
16715,6146,4933
16716,6146,2458
16717,6114,8445
16718,6114,4708
16719,6207,7459
16720,6207,3606
16721,6207,6344
16722,6207,2139
16723,6583,3437
16724,6585,9309
16725,6585,3406
16726,6585,9310
16727,6585,3420
16728,6585,3777
16729,6585,2603
16730,6585,1020
16731,6056,8479
16732,6056,8480
16733,6558,9259
16734,6558,9260
16735,6558,9261
16736,6463,9110
16737,6463,9111
16738,6463,8110
16739,6463,4400
16740,6050,8469
16741,6050,8470
16742,6050,4567
16743,6050,4568
16744,6196,7629
16745,6196,6653
16746,6507,8933
16747,6507,8643
16748,6227,8722
16749,6227,2220
16750,6118,8276
16751,6118,8565
16752,6118,8566
16753,6118,6415
16754,6118,7509
16755,6115,4889
16756,6115,4889
16757,6115,4519
16758,6369,7508
16759,6369,8945
16760,6369,7509
16761,6241,7645
16762,6241,1020
16763,6084,8516
16764,6084,3050
16765,6441,9070
16766,6538,6446
16767,6538,9229
16768,6538,9230
16769,6538,5293
16770,6145,8610
16771,6145,5385
16772,6145,7653
16773,6529,9210
16774,6529,5348
16775,6208,8066
16776,6208,7449
16777,6340,8898
16778,6340,8899
16779,6340,8900
16780,6340,9284
16781,6217,8704
16782,6217,8705
16783,6217,8706
16784,6218,8707
16785,6218,8708
16786,6218,2272
16787,6591,9000
16788,6591,4483
16789,6591,4483
16790,6591,8999
16791,6591,8261
16792,6591,9318
16793,6591,2686
16794,6274,8788
16795,6274,7133
16796,6274,8443
16797,6274,8789
16798,6462,9109
16799,6462,8587
16800,6462,5196
16801,6462,3333
16802,6462,3335
16803,6456,2797
16804,6456,4961
16805,6116,4851
16806,6116,2850
16807,6116,7509
16808,6116,6548
16809,6293,8822
16810,6293,4851
16811,6293,6312
16812,6293,7509
16813,6293,6548
16814,6293,6314
16815,6333,8878
16816,6333,8879
16817,6333,8880
16818,6121,8571
16819,6121,230
16820,6195,8680
16821,6195,7451
16822,6195,4953
16823,6277,8793
16824,6277,7451
16825,6354,4971
16826,6354,8920
16827,6354,8921
16828,6354,8922
16829,6354,1885
16830,6407,9010
16831,6407,9011
16832,6407,5298
16833,6407,5489
16834,6123,7508
16835,6123,7509
16836,6593,9319
16837,6593,9320
16838,6593,9321
16839,6593,9322
16840,6192,8674
16841,6192,8675
16842,6192,8676
16843,6192,8677
16844,6192,6485
16845,6526,9206
16846,6526,3387
16847,6337,8891
16848,6337,7144
16849,6337,2781
16850,6337,2781
16851,6368,8943
16852,6368,8944
16853,6368,3866
16854,6381,8967
16855,6381,8968
16856,6381,8969
16857,6381,4262
16858,6381,8970
16859,6381,8971
16860,6381,8972
16861,6314,8848
16862,6314,3378
16863,6314,7539
16864,6314,8849
16865,6082,8105
16866,6082,8106
16867,6082,6308
16868,6180,8659
16869,6180,3453
16870,6041,8457
16871,6041,2199
16872,6499,7242
16873,6499,893
16874,6069,4038
16875,6069,2909
16876,6365,8271
16877,6365,8272
16878,6493,9146
16879,6493,9147
16880,6493,3334
16881,6493,5196
16882,6481,9127
16883,6481,6804
16884,6388,8984
16885,6388,8985
16886,6388,8986
16887,6388,4596
16888,6388,8987
16889,6272,8422
16890,6272,7133
16891,6272,1501
16892,6165,8632
16893,6165,8633
16894,6165,8634
16895,6524,9204
16896,6524,9205
16897,6524,6342
16898,6524,4908
16899,6524,641
16900,6435,9058
16901,6435,9059
16902,6435,9060
16903,6435,6278
16904,6184,3911
16905,6471,9119
16906,6471,6335
16907,6334,8881
16908,6334,8882
16909,6334,6303
16910,6334,8515
16911,6334,8883
16912,6334,8884
16913,6548,9244
16914,6548,3982
16915,6548,9245
16916,6548,6745
16917,6439,9066
16918,6439,2487
16919,6439,9067
16920,6439,9068
16921,6411,9015
16922,6411,9016
16923,6411,8606
16924,6411,4400
16925,6411,3805
16926,6318,8035
16927,6318,8037
16928,6318,6409
16929,6232,8132
16930,6232,8133
16931,6232,7461
16932,6232,8134
16933,6383,5293
16934,6383,8974
16935,6383,8975
16936,6383,8976
16937,6383,8977
16938,6383,6446
